"nmadb_id","id","id_old","id_mod","is.star","treatment","tau","log_ability","se","lower","upper","prbs","P_score","pBV","PReTA","P_score_swd"
501194,94,97,94,FALSE,"3",0.650878421522643,-0.134496967097024,1.23812709977651,-2.56118149094202,2.29218755674797,0.0267966249486745,0.683904610394018,0.09,0.735780321079587,0.568403583197594
501194,94,97,94,FALSE,"4",0.650878421522643,1.42095251587654,1.23823027972731,-1.00593423695594,3.84783926870902,0.12694138288309,0.599352438869066,0.005,0.669788977254257,0.444489310647119
501194,94,97,94,FALSE,"5",0.650878421522643,1.42095251587654,1.23823027972731,-1.00593423695594,3.84783926870902,0.12694138288309,0.62465993657498,0.011,0.705068115506121,0.473328517476269
501194,94,97,94,FALSE,"6",0.650878421522643,0.651161962354559,1.24781423163552,-1.79450899104758,3.0968329157567,0.0587878307991238,0.438515388439702,0,0.315742407253027,0.29000376006375
501194,94,97,94,FALSE,"7",0.650878421522643,-0.134496967097023,1.23812709977651,-2.56118149094202,2.29218755674797,0.0267966249486745,0.300364137701805,0.01,0.223553806090776,0.200693981625279
501194,94,97,94,FALSE,"8",0.650878421522643,-0.134496967097024,1.23812709977651,-2.56118149094202,2.29218755674797,0.0267966249486745,0.380380019070741,0.012,0.324783041088753,0.270184095847548
501194,94,97,94,FALSE,"9",0.650878421522643,0.65116196235456,1.24781423163552,-1.79450899104759,3.09683291575671,0.0587878307991238,0.550841141309685,0.004,0.559963704062237,0.401073329820507
501197,95,98,95,FALSE,"1",0,0.935113586855381,1.31852136178752,-1.64914079509486,3.51936796880562,0.249418839739623,0.559216175991325,0.183,0.766297597010994,0.390540662962323
501197,95,98,95,FALSE,"2",0,0.935113586855381,1.31852136178752,-1.64914079509486,3.51936796880562,0.249418839739623,0.768020578368828,0.287,0.875718375891409,0.429562190454895
501197,95,98,95,FALSE,"3",0,-3.74045434742152,2.22721282188188,-8.10571126421584,0.624802569372791,0.00232464104150921,0.0248729192329676,0,0.00224925670644139,0.00658956025384197
501197,95,98,95,FALSE,"4",0,0.935113586855381,1.31852136178752,-1.64914079509486,3.51936796880562,0.249418839739623,0.475218031459407,0.08,0.506469050752495,0.303073730728181
501197,95,98,95,FALSE,"5",0,0.935113586855381,1.31852136178752,-1.64914079509486,3.51936796880562,0.249418839739623,0.67267229494747,0.45,0.713534242544567,0.510298396164593
501207,98,101,98,FALSE,"1",0.249370403252803,-4.57097887077747,2.06271673783448,-8.613829387241,-0.528128354313941,0.000189109990496544,4.88280600302177e-05,0,0,3.36818657146029e-06
501207,98,101,98,FALSE,"2",0.249370403252803,2.22701152847035,1.27911982539216,-0.280017261209447,4.73404031815015,0.169451021498212,0.803979715969294,0.087,0.998923872102486,0.718785224198702
501207,98,101,98,FALSE,"3",0.249370403252803,3.53091969231412,1.57526612670519,0.443454817906037,6.61838456672221,0.624200786716191,0.982245506873968,0.894,0.999987784884075,0.950060794820624
501207,98,101,98,FALSE,"4",0.249370403252803,1.66931109381971,1.20158107744566,-0.68574454247861,4.02436673011803,0.0970147949083145,0.673383156272297,0.007,0.994379802235118,0.601960842767386
501207,98,101,98,FALSE,"5",0.249370403252803,1.66931109381971,1.20158107744566,-0.685744542478611,4.02436673011804,0.0970147949083146,0.669905907800879,0.012,0.986812908406129,0.59365877442549
501207,98,101,98,FALSE,"6",0.249370403252803,-1.50852484588214,1.22247235738778,-3.90452663845797,0.887476946693689,0.00404316399282409,0.215476092660677,0,0.00432590741953753,0.175778752351498
501207,98,101,98,FALSE,"7",0.249370403252803,-1.50852484588214,1.22247235738778,-3.90452663845797,0.887476946693688,0.00404316399282409,0.375973840164689,0,0.200490841522153,0.300341718376267
501207,98,101,98,FALSE,"8",0.249370403252803,-1.50852484588214,1.22247235738778,-3.90452663845797,0.887476946693689,0.00404316399282409,0.278986952198165,0,0.0262752455720482,0.220431747523503
501209,99,102,99,FALSE,"1",0.565492988936046,-2.0825966506154,1.24790516081136,-4.52844582192733,0.363252520696522,0.000220823204133368,0.171339739186929,0,0.0040771398625834,0.106802846882966
501209,99,102,99,FALSE,"10",0.565492988936046,-0.683396607282575,1.18423208551288,-3.00444884422458,1.63765562965943,0.000894766189530774,0.394243358541281,0.005,0.300432817961157,0.311268069569159
501209,99,102,99,FALSE,"11",0.565492988936046,-0.683396607282576,1.18423208551288,-3.00444884422458,1.63765562965943,0.000894766189530773,0.512966886966168,0.003,0.476747251017965,0.425746606182545
501209,99,102,99,FALSE,"2",0.565492988936046,0.00916026182310631,1.16734029030859,-2.27878466488426,2.29710518853048,0.00178847630933611,0.591933412469291,0,0.634020083806362,0.498409240328095
501209,99,102,99,FALSE,"3",0.565492988936046,-0.683396607282576,1.18423208551288,-3.00444884422458,1.63765562965943,0.000894766189530774,0.586636097975266,0.019,0.5931258326083,0.501310601651157
501209,99,102,99,FALSE,"4",0.565492988936046,-1.38525226186307,1.21234852001973,-3.76141169781218,0.990907174086034,0.000443503985782426,0.363375881693853,0,0.149145107113272,0.272518166008192
501209,99,102,99,FALSE,"5",0.565492988936046,1.95521934412811,1.17951545792864,-0.356588472620297,4.26702716087651,0.0125211988493272,0.805416187093742,0.009,0.989380359100762,0.748739128554424
501209,99,102,99,FALSE,"6",0.565492988936046,0.00915549859631037,1.16734036673455,-2.27878957790319,2.29710057509581,0.00178846779043812,0.59462590774271,0.055,0.607031158006411,0.522457751907707
501209,99,102,99,FALSE,"7",0.565492988936046,-1.38525226186307,1.21234852001973,-3.76141169781217,0.990907174086036,0.000443503985782427,0.24362995761267,0,0.0669582861721111,0.168009442609266
501209,99,102,99,FALSE,"8",0.565492988936046,6.31500815350481,1.70552758022204,2.97223552162987,9.65778078537976,0.979666223320826,0.987923026824922,0.906,0.999949800320745,0.977605760057236
501209,99,102,99,FALSE,"9",0.565492988936046,-1.38525226186307,1.21234852001973,-3.76141169781217,0.990907174086036,0.000443503985782427,0.247909543893168,0.003,0.144175280873234,0.183481853343808
501214,101,104,101,FALSE,"1",0.283113305500247,-7.46592598317713,2.28749283304557,-11.9493295508399,-2.98252241551432,7.72417323196317e-06,0.00203046182402483,0,0,0.000136482956408468
501214,101,104,101,FALSE,"10",0.283113305500247,-0.37720064409165,1.08319084735372,-2.50021569328836,1.74581440510506,0.00925648930619283,0.370349039867293,0.004,0.277647704230001,0.237460978279403
501214,101,104,101,FALSE,"11",0.283113305500247,0.739058154965181,1.08013218347583,-1.37796202319005,2.85607833312041,0.028263851364847,0.457809745114457,0,0.422441210252248,0.299774701610502
501214,101,104,101,FALSE,"2",0.283113305500247,0.739063802694859,1.08013233097076,-1.37795666454513,2.85608426993485,0.02826401099189,0.55799700746392,0.032,0.612248865096776,0.39743883980318
501214,101,104,101,FALSE,"3",0.283113305500247,-2.11177909499292,1.1959345788923,-4.4557677974879,0.232209607502056,0.00163353503766148,0.227142523401001,0,0.0696439159702078,0.137184331947381
501214,101,104,101,FALSE,"4",0.283113305500247,-2.74014190522213,1.26218636527767,-5.21398172294387,-0.266302087500384,0.00087143290149518,0.210457622940327,0,0.019344253974144,0.136148138259687
501214,101,104,101,FALSE,"5",0.283113305500247,1.87488940345556,1.14323465204892,-0.365809340438508,4.11558814734963,0.0880068717694072,0.632259644423567,0.009,0.809414206139372,0.454771017741394
501214,101,104,101,FALSE,"6",0.283113305500247,1.30233681362782,1.10324665979296,-0.859986905630502,3.46466053288614,0.0496432440578603,0.562335142215499,0.005,0.685609640139977,0.385565309556361
501214,101,104,101,FALSE,"7",0.283113305500247,2.46134414552798,1.19907932656173,0.111191850860444,4.81149644019551,0.158201516584776,0.838274935494965,0.339,0.938345675562818,0.722124020173997
501214,101,104,101,FALSE,"8",0.283113305500247,1.87488940345556,1.14323465204892,-0.365809340438504,4.11558814734963,0.0880068717694071,0.780391850673946,0.3,0.868335347896049,0.657892543141217
501214,101,104,101,FALSE,"9",0.283113305500247,3.70346590375687,1.35215090630971,1.05329882572664,6.35363298178709,0.547844452043231,0.860952026581,0.311,0.978524879427256,0.744144938218251
501215,102,105,102,FALSE,"1",0.135209098772229,-2.65420102047453,1.44210761769534,-5.48068001298826,0.172277972039191,0.0021607524960942,0.153380485234786,0,0.00103125238281965,0.0832541751315359
501215,102,105,102,FALSE,"2",0.135209098772229,-2.65420102047453,1.44210761769534,-5.48068001298826,0.17227797203919,0.0021607524960942,0.0535201576751398,0,0.00112321990250319,0.0145931888662166
501215,102,105,102,FALSE,"3",0.135209098772229,-0.482135570562811,1.09464886531533,-2.6276079222985,1.66333678117288,0.018963612071071,0.43325396603544,0,0.0227501319481792,0.300370306187306
501215,102,105,102,FALSE,"4",0.135209098772229,2.65998219205669,1.45056984066209,-0.183082452701019,5.50304683681439,0.439061612838696,0.845282757096927,0.144,0.999999999721476,0.813785702368414
501215,102,105,102,FALSE,"5",0.135209098772229,2.65998219205669,1.45056984066209,-0.183082452701019,5.50304683681439,0.439061612838696,0.986670364222544,0.855,1,0.847140957467749
501215,102,105,102,FALSE,"6",0.135209098772229,-0.482135570562811,1.09464886531533,-2.6276079222985,1.66333678117288,0.018963612071071,0.384300509510362,0,0.150265788058634,0.246454378133451
501215,102,105,102,FALSE,"7",0.135209098772229,0.952708797961316,1.13308570136179,-1.2680983681051,3.17351596402773,0.0796280451882786,0.643591760224801,0.001,0.827429469567243,0.528213165361887
501224,103,107,103,FALSE,"1",0,-6.19233482709982,2.34582744602917,-10.7900721352626,-1.59459751893706,4.29825025582909e-05,0.000652171992602092,0,4.6193821819141e-32,1.68118402819883e-06
501224,103,107,103,FALSE,"2",0,3.16608412585231,1.36280821384794,0.495029108874991,5.83713914282963,0.498426825670483,0.943496299780407,0.639,0.999596187706475,0.868490492594235
501224,103,107,103,FALSE,"3",0,-0.248804256117623,1.12752767523493,-2.45871789115026,1.96110937891501,0.0163883121607229,0.293240875364876,0,0.0996876596295222,0.260105616338571
501224,103,107,103,FALSE,"4",0,1.96371319565266,1.18104279484427,-0.351088146442631,4.27851453774795,0.149767764758929,0.637996315699151,0.043,0.888690701727515,0.531316102500104
501224,103,107,103,FALSE,"5",0,1.96371319565266,1.18104279484427,-0.351088146442629,4.27851453774795,0.149767764758929,0.804443545603659,0.262,0.987081683475614,0.717321702063572
501224,103,107,103,FALSE,"6",0,1.40672106971255,1.13069282492285,-0.809396144714097,3.62283828413919,0.0858064118133794,0.57617008850167,0.032,0.760739538572261,0.477837396247008
501224,103,107,103,FALSE,"7",0,0.859823584388556,1.10578465416654,-1.30747451243495,3.02712168121206,0.0496598246040424,0.549234204911835,0.011,0.779865525143813,0.447808486921696
501224,103,107,103,FALSE,"8",0,0.859823584388558,1.10578465416655,-1.30747451243495,3.02712168121207,0.0496598246040425,0.569544954337005,0.013,0.813617041596388,0.465296457025243
501224,103,107,103,FALSE,"9",0,-3.77873967242985,1.63470293495797,-6.9826985503694,-0.574780794490301,0.000480289126914165,0.125221543808795,0,1.43278323299606e-10,0.102453323239118
501226,104,108,104,FALSE,"1",0.381003301215863,-3.74045434742153,2.22721282188188,-8.10571126421583,0.624802569372775,0.0023246410415092,0.0327518228162665,0,8.48444833787543e-05,0.00427496391333473
501226,104,108,104,FALSE,"2",0.381003301215863,0.935113586855382,1.31852136178752,-1.64914079509486,3.51936796880562,0.249418839739623,0.704651159882322,0.3,0.760497493928613,0.548824484871076
501226,104,108,104,FALSE,"3",0.381003301215863,0.935113586855381,1.31852136178752,-1.64914079509486,3.51936796880562,0.249418839739623,0.462733367942429,0.037,0.361223157147727,0.29106804311641
501226,104,108,104,FALSE,"4",0.381003301215863,0.935113586855382,1.31852136178752,-1.64914079509486,3.51936796880562,0.249418839739623,0.456154516656541,0.052,0.377330281529843,0.280173648365752
501226,104,108,104,FALSE,"5",0.381003301215863,0.935113586855381,1.31852136178752,-1.64914079509486,3.51936796880562,0.249418839739623,0.843709132702441,0.611,0.912792910047153,0.714079254822216
501227,105,109,105,FALSE,"1",0.0938679788091403,-2.07889954042934,1.31979558062072,-4.66565134540108,0.5078522645424,0.00414154968650635,0.10497795374317,0,0.000675736540876195,0.0189866150670838
501227,105,109,105,FALSE,"2",0.0938679788091403,2.80491239310873,1.42779251793973,0.0064904805511139,5.60333430566635,0.547236994946578,0.881266886093531,0.377,0.986902243948032,0.590627657405216
501227,105,109,105,FALSE,"3",0.0938679788091403,-2.07889954042934,1.31979558062072,-4.66565134540108,0.507852264542398,0.00414154968650635,0.269233274308532,0,0.0844108166337905,0.0592175156298631
501227,105,109,105,FALSE,"4",0.0938679788091403,-0.67970991977208,1.17298419210289,-2.97871669072856,1.6192968511844,0.0167812074957839,0.422174082333503,0.054,0.370612123808999,0.194948640714848
501227,105,109,105,FALSE,"5",0.0938679788091403,2.05559936621173,1.30981039783907,-0.511581840128925,4.62278057255239,0.258674093955935,0.674527272813749,0.044,0.788643725061313,0.391741572781889
501227,105,109,105,FALSE,"6",0.0938679788091403,1.34929519153697,1.22432596985511,-1.0503396147161,3.74892999779005,0.127646505818992,0.640940984917203,0.036,0.765703625462537,0.376751968601759
501227,105,109,105,FALSE,"7",0.0938679788091403,-1.3669484074358,1.22905551490776,-3.77585295165534,1.04195613678373,0.00844032800667237,0.322200142031616,0.001,0.163895891118873,0.0938935842439854
501227,105,109,105,FALSE,"8",0.0938679788091403,-0.00534954279087591,1.15392691450062,-2.26700473600353,2.25630565042177,0.0329377704030267,0.684679403758697,0.488,0.695510145842816,0.53849277803014
501232,107,111,107,FALSE,"1",0.0481477229956322,-0.0346832755838711,1.3046317811058,-2.59171457963759,2.52234802846985,0.0606481896377776,0.317995051266731,0,0.134522788493091,0.0165699052829336
501232,107,111,107,FALSE,"10",0.0481477229956322,-0.0346832755838715,1.30463178110581,-2.5917145796376,2.52234802846985,0.0606481896377776,0.455199854620802,0.003,0.537346124555327,0.031471360856504
501232,107,111,107,FALSE,"11",0.0481477229956322,0.823941702642186,1.30513802741132,-1.73408182593765,3.38196523122202,0.143124483251872,0.864303509774375,0.317,0.994317159630751,0.0822082682274162
501232,107,111,107,FALSE,"12",0.0481477229956322,-0.0346832755838712,1.30463178110581,-2.59171457963759,2.52234802846985,0.0606481896377776,0.247140136028917,0.001,0.153093454771785,0.0142349410792667
501232,107,111,107,FALSE,"2",0.0481477229956322,0.823941702642181,1.30513802741132,-1.73408182593765,3.38196523122201,0.143124483251871,0.731455583546143,0.044,0.981237233565062,0.0621234773370615
501232,107,111,107,FALSE,"3",0.0481477229956322,-0.0346832755838719,1.30463178110581,-2.5917145796376,2.52234802846985,0.0606481896377776,0.573067873286701,0.006,0.804317030846224,0.043428054309988
501232,107,111,107,FALSE,"4",0.0481477229956322,0.823941702642181,1.30513802741132,-1.73408182593765,3.38196523122201,0.143124483251871,0.895451087344165,0.396,0.999529659493972,0.0843327289676142
501232,107,111,107,FALSE,"5",0.0481477229956322,-0.0346832755838721,1.30463178110581,-2.5917145796376,2.52234802846985,0.0606481896377776,0.340370354539167,0,0.20662668774682,0.0194709926020123
501232,107,111,107,FALSE,"6",0.0481477229956322,-0.0346832755838736,1.30463178110581,-2.5917145796376,2.52234802846985,0.0606481896377775,0.311002001393738,0.006,0.252492537546923,0.019544512513128
501232,107,111,107,FALSE,"7",0.0481477229956322,-0.0346832755838718,1.30463178110581,-2.5917145796376,2.52234802846985,0.0606481896377776,0.43145182844239,0.063,0.450261775169887,0.0328845415517494
501232,107,111,107,FALSE,"8",0.0481477229956322,0.823941702642186,1.30513802741132,-1.73408182593764,3.38196523122202,0.143124483251872,0.828033390564035,0.164,0.99845346273328,0.0750145553562119
501232,107,111,107,FALSE,"9",0.0481477229956322,-3.05298388148163,1.24474080593627,-5.49263103120407,-0.613336731759189,0.00296473952807124,0.00452932919283595,0,4.80963440175897e-05,1.73460011324264e-07
501235,108,112,108,FALSE,"1",0.0802769104079516,-0.819931732854267,1.29618121844903,-3.3604002384516,1.72053677274307,0.0276183559961216,0.161886266028728,0,0.00106518564342772,0.000118180534931086
501235,108,112,108,FALSE,"2",0.0802769104079516,-0.819931732854268,1.29618121844903,-3.3604002384516,1.72053677274307,0.0276183559961216,0.243814230212886,0,0.0562612460728253,0.000739260237526684
501235,108,112,108,FALSE,"3",0.0802769104079516,0.00236553419571583,1.26676061971935,-2.48043965748785,2.48517072587928,0.0628516942072767,0.668724601964906,0.03,0.721812814786547,0.0259864121460747
501235,108,112,108,FALSE,"4",0.0802769104079516,0.00236553419571695,1.26676061971935,-2.48043965748785,2.48517072587928,0.0628516942072768,0.438499886278167,0,0.213344041309873,0.00117643828190737
501235,108,112,108,FALSE,"5",0.0802769104079516,0.00236553419571617,1.26676061971935,-2.48043965748785,2.48517072587928,0.0628516942072767,0.688644608169246,0.094,0.740158982334363,0.0816899661757289
